Price,Close,High,Low,Open,Volume
Ticker,INTC,INTC,INTC,INTC,INTC
Date,,,,,
2015-01-02,27.89646339416504,28.510246371541168,27.70465603081324,28.134302651602482,23605600
2015-01-05,27.581884384155273,27.965498901523926,27.57421045482986,27.773691642839598,32785000
2015-01-06,27.06784439086914,27.796712693368686,27.052499456140545,27.68163007302478,30847600
2015-01-07,27.635602951049805,27.67396383516142,27.06018090913198,27.344054963655374,27725200
2015-01-08,28.149642944335938,28.387485089253417,27.8197340996994,27.904129793920042,31765400
2015-01-09,28.203351974487305,28.47188402547051,27.927151843880164,28.21102590760714,22850500
2015-01-12,28.080589294433594,28.387482164205004,27.79671529228079,28.31076041013581,29400800
2015-01-13,28.003862380981445,28.763420484015004,27.84274497107174,28.287736330833805,31478000
2015-01-14,27.8887882232666,28.318437751741012,27.55120833237469,27.873446210417487,34250300
2015-01-15,27.766023635864258,28.295413655866927,27.64326708119281,28.02688168038448,47181800
2015-01-16,27.96552085876465,28.12663838014239,27.24432312674254,27.712333673672088,62812200
2015-01-20,27.68931007385254,27.973184141700578,27.29035042151984,27.696981080335785,35929400
2015-01-21,27.988523483276367,28.14196992298158,27.443791402732884,27.505168222566528,27442600
2015-01-22,28.318429946899414,28.38748069268123,27.727663105598822,28.049900894829673,31809900
2015-01-23,27.96552085876465,28.410512526391095,27.911815018305404,28.356806685931847,27427100
2015-01-26,27.4744873046875,27.850428091372333,27.29035095128714,27.766032384678336,30906800
2015-01-27,26.231571197509766,26.638204755206413,25.740544867289003,26.39269159009603,58456200
2015-01-28,25.917003631591797,26.622856077203775,25.870971748816423,26.446393697487625,34929100
2015-01-29,26.24692153930664,26.300627372308565,25.67149939135883,25.963047432475268,29569400
2015-01-30,25.349254608154297,26.078122966217073,25.31856473635755,25.855625785811558,38719700
2015-02-02,25.8172664642334,25.893988221598416,25.050037183593446,25.364601071585927,38733800
2015-02-03,25.85562515258789,26.124154207364786,25.01934519046489,25.917001967930958,36038300
2015-02-04,25.963809967041016,26.1492670579478,25.731990814212885,26.0179010044429,25052800
2015-02-05,26.226543426513672,26.265182414770802,25.847906102617685,26.025634247184914,20491400
2015-02-06,25.731996536254883,26.272909978297463,25.608359430737245,26.21108995166809,29342400
2015-02-09,25.446077346801758,25.685625444259205,25.24516527854969,25.500168377237298,28705500
2015-02-10,26.04108238220215,26.06426341084754,25.538805144790796,25.65471618349808,20200000
2015-02-11,25.925174713134766,26.08744783022438,25.7474465923594,26.01790178750875,18364200
2015-02-12,26.373355865478516,26.373355865478512,26.087442774314603,26.257444834169906,20056700
2015-02-13,26.551082611083984,26.558808637169104,26.23426248227726,26.466081585448553,18037900
2015-02-17,26.844728469848633,26.852454497878146,26.473814274139624,26.58199930073675,19374100
2015-02-18,26.481542587280273,26.82154381914192,26.419722573628793,26.775181756643804,19992900
2015-02-19,26.4351806640625,26.597453797236657,26.31154357006207,26.466090674497817,11017500
2015-02-20,26.589723587036133,26.713360661593573,26.20335736057659,26.388814446282936,20955600
2015-02-23,26.08745002746582,26.659273421038986,25.948360878060193,26.582001343842435,25565500
2015-02-24,26.589723587036133,26.65154359818504,25.894263200312807,25.97153821424894,29607500
2015-02-25,26.234268188476562,26.388815273452806,26.06426610022865,26.29608525382278,24686300
2015-02-26,26.002445220947266,26.180173310892336,25.83244315763458,25.97926124557006,25928400
2015-02-27,25.693355560302734,25.994720762905395,25.662445552922836,25.986994734930693,24427300
2015-03-02,26.319265365600586,26.373356395233788,25.592895057257493,25.7242610918953,25406400
2015-03-03,26.35017204284668,26.56653910602377,26.203353957048645,26.234263958608228,27332000
2015-03-04,26.365636825561523,26.589729998399495,26.056545538509468,26.16472763636474,23005800
2015-03-05,26.06426429748535,26.659268617458917,25.95608222980657,26.47381153876653,21225800
2015-03-06,25.64698600769043,26.02562616169362,25.561987924057902,25.917444102761287,32373100
2015-03-09,25.28380584716797,25.708808090662096,25.09834876847112,25.654717056821404,33058800
2015-03-10,24.495622634887695,25.044262042640984,24.341075534012475,24.912898922928548,50278900
2015-03-11,24.982437133789062,25.469256369377728,24.688798029016645,24.704251555159992,49683600
2015-03-12,23.80015754699707,24.418344356943678,23.630156948043552,23.962432118885964,107402400
2015-03-13,23.90061378479004,23.93924981591605,23.460156544925024,23.668793176423637,47954700
2015-03-16,23.823341369628906,24.039706986177524,23.684249292838384,23.900614909387,33074600
2015-03-17,23.63788414001465,23.746066203946498,23.49879207274794,23.63015663918093,29215600
2015-03-18,23.86970329284668,24.109251397315443,23.41379106030301,23.49879209568677,39834100
2015-03-19,23.753795623779297,24.031979780786394,23.715159590359512,23.784705629611285,27414200
2015-03-20,24.19425392150879,24.433802055311148,23.900616222934314,23.946979759789176,64777100
2015-03-23,24.109256744384766,24.56516907804291,24.109256744384766,24.178802793510272,29694000
2015-03-24,23.792434692382812,24.20198197944068,23.753797182557346,24.078344895739782,28471400
2015-03-25,23.096975326538086,23.86970787247909,23.07379429343689,23.807889327758627,37691000
2015-03-26,23.243791580200195,23.491065723520915,22.648787251665862,22.795606826963848,45450100
2015-03-27,24.727436065673828,25.500168442726135,23.066061749785376,23.189698812204142,73857200
2015-03-30,24.310161590576172,24.804709875159645,24.186524519430304,24.46470866644358,51391500
2015-03-31,24.16334342956543,24.673346715239195,24.109252395307628,24.286980500403303,32098500
2015-04-01,23.80788803100586,24.20198178483497,23.684250948299113,24.055162196419353,31532100
2015-04-02,23.80788803100586,24.13243574157864,23.699705952105028,23.800160529102904,20909600
2015-04-06,23.985614776611328,24.147887875678233,23.529702535608916,23.807885201705055,21490900
2015-04-07,24.15561294555664,24.410614556904736,23.954702361786936,24.008793389365326,23258300
2015-04-08,24.19425392150879,24.387437044586022,24.00107079843156,24.13243538107889,18250300
2015-04-09,24.140159606933594,24.433798739530125,23.622428848390296,23.707429882647723,34167600
2015-04-10,24.67334747314453,24.681074974543034,24.209707706325545,24.209707706325545,28084900
2015-04-13,24.518800735473633,24.76607488819978,24.503345732460698,24.58061927365517,23489000
2015-04-14,24.333345413208008,24.681075615824774,24.16334479963438,24.480164995854,39754000
2015-04-15,25.368812561035156,25.49244965858026,24.781534136890222,24.928352269055992,61083500
2015-04-16,25.399717330932617,25.492447356523293,25.26835421629015,25.384262326667507,28903200
2015-04-17,25.090621948242188,25.2683500463502,24.89743884841954,25.12152900393128,30593600
2015-04-20,25.291534423828125,25.337899435111076,25.13698733395886,25.19880734900279,20649300
2015-04-21,25.059715270996094,25.47699152945585,24.943804216621533,25.44608152192389,19023800
2015-04-22,25.268354415893555,25.28380942028075,24.75062208601484,25.04426127389022,21144200
2015-04-23,24.99789047241211,25.04425547483778,24.735161354146626,24.758345329229464,23775300
2015-04-24,24.789262771606445,25.09835403733462,24.742897755263822,25.044262992138666,22759900
2015-04-27,25.113807678222656,25.260625800385608,24.78926142468117,24.78926142468117,25869600
2015-04-28,25.515628814697266,25.531083819220196,24.90516940087472,24.95926044283462,29572800
2015-04-29,25.41516876220703,25.500169799844954,25.1524396221172,25.160168597033508,21819000
2015-04-30,25.15243911743164,25.38425824868526,24.959256016763593,25.27607618394958,22013300
2015-05-01,25.82472038269043,25.878814373062912,25.20653493279858,25.214263909026393,27091200
2015-05-04,25.832447052001953,25.8865380898032,25.670173938598218,25.708809973064753,21397300
2015-05-05,25.404373168945312,25.762399781011446,25.34989098750291,25.68456894153836,29779200
2015-05-06,25.077478408813477,25.52112069616385,24.85176483270721,25.295407120057586,31985400
