Price,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM
Date,,,,,
2015-01-02,97.56678771972656,98.31934493492662,96.92862558160913,97.11526107780196,5779673
2015-01-05,96.03154754638672,97.09114051514541,95.8388968999734,97.09114051514541,5104898
2015-01-06,93.96051025390625,96.30245151494556,93.41867857615811,96.12785618287698,6429448
2015-01-07,93.34647369384766,94.64086280592697,92.73239173027028,94.64086280592697,4918083
2015-01-08,95.37532806396484,95.74858932048959,93.64746812408815,94.06287441526646,4431693
2015-01-09,95.79073333740234,96.53124061420002,94.67093997073448,95.37532705063758,4694762
2015-01-12,94.18328857421875,95.87502838673261,93.77390710349694,95.72451314503262,4380230
2015-01-13,94.40607452392578,96.30853052023639,93.7257673215196,94.67699051517764,4578865
2015-01-14,93.79803466796875,94.2134411863783,92.5578303444147,93.23211283174636,4906054
2015-01-15,93.05746459960938,94.50236855167456,92.81062884300468,94.3337980254321,4443826
2015-01-16,94.6047134399414,94.8997094571427,92.6059376570731,92.6059376570731,6020776
2015-01-20,94.49034881591797,94.71911971897075,92.73238356417455,94.33983355107343,8778869
2015-01-21,91.56441497802734,93.01533423732509,90.95033316722481,92.13032691514543,12444367
2015-01-22,93.5511703491211,93.74983628696181,91.36575855193291,91.47412877911394,6401625
2015-01-23,93.84012603759766,94.88166387371656,93.25013394281481,93.33441440964445,5057201
2015-01-26,94.1351318359375,96.00145748359536,93.77992584556891,95.27900543615007,8250953
2015-01-27,92.5156478881836,93.37054072411178,91.86544580838056,93.28023541352759,5919942
2015-01-28,91.23934173583984,93.03341784046775,91.23934173583984,92.71434157629977,4702711
2015-01-29,93.60533905029297,93.66554899834775,90.01717783536024,91.13697140486404,8703557
2015-01-30,92.29889678955078,93.46083523438577,92.13635109287996,92.66012759913615,6865526
2015-02-02,93.1116714477539,93.1116714477539,91.21524057332351,92.71432997486897,4928961
2015-02-03,95.4054183959961,95.48368361592073,93.16582237346782,93.16582237346782,5794212
2015-02-04,94.49635314941406,95.54993105486257,94.33982267306078,94.6468683969032,3847711
2015-02-05,95.06829071044922,95.47768180918283,94.61073934444997,94.69502942115672,5495266
2015-02-06,95.01374816894531,95.83827417865126,94.716682701301,95.38963758771115,3406299
2015-02-09,94.42566680908203,95.48662587834407,94.21347305994988,94.57722824337714,3198354
2015-02-10,96.12926483154297,96.12926483154298,94.01946175053237,95.02585550862969,4644868
2015-02-11,95.91100311279297,96.45057840454733,95.28655613630745,95.64424417941387,3793528
2015-02-12,96.10502624511719,96.69916687386063,95.84433435607666,96.2262812119546,3486423
2015-02-13,97.24481201171875,97.48731227554042,96.17778569226307,96.26265739786061,3877417
2015-02-17,97.58429718017578,97.8571135468967,96.83859524057941,96.85071976734046,3027647
2015-02-18,98.32998657226562,98.49973960165698,97.3902826480062,98.12991739164111,4558886
2015-02-19,99.36065673828125,99.72441191261308,97.87531020789486,98.24513248411822,3665602
2015-02-20,99.21517181396484,99.63349228017601,98.26940043769596,99.20910471090652,3507238
2015-02-23,98.7665023803711,99.66983276439542,98.51793508914825,99.56676945783927,2839262
2015-02-24,99.93053436279297,100.02753056840797,97.91773730311812,98.51186809170159,4917874
2015-02-25,98.70591735839844,100.00938661597088,98.56647074524922,99.99725240926148,4188812
2015-02-26,97.52973937988281,99.51222061088035,96.86285165177574,99.26972038084087,7437897
2015-02-27,98.17839813232422,98.3905917797283,97.09924795068837,97.52969266823696,4612860
2015-03-02,97.29328918457031,98.17843769651101,96.88709334708197,98.17843769651101,6190123
2015-03-03,97.6267318725586,98.06323416197306,97.00227523888374,97.16597085471226,3383182
2015-03-04,96.65065002441406,97.34178675154826,96.22626256093977,97.32966222485453,3800746
2015-03-05,97.71768951416016,97.91169164427292,96.82041635733957,96.91742226059561,3966118
2015-03-06,96.09290313720703,97.87532504979792,95.82615381789958,97.11748875315621,4749049
2015-03-09,97.46908569335938,97.69946132233224,95.91098278035369,95.91098278035369,5432819
2015-03-10,95.6745834350586,97.14174824650566,95.67458343505858,96.75980138199671,4812646
2015-03-11,95.0622329711914,96.48088957311171,94.54083965776618,96.13531639785505,5972555
2015-03-12,95.77761840820312,96.2262548892973,94.74090856195456,94.74090856195456,4777396
2015-03-13,93.53443908691406,95.49872823302893,93.0009212869348,95.46235465841121,6343049
2015-03-16,95.23199462890625,95.23805205413777,93.84971147914928,94.001272903113,3922082
2015-03-17,95.15924072265625,95.3593099366258,94.19528758730932,94.69847965854383,3464038
2015-03-18,96.88707733154297,97.4266525506079,94.45596013366068,95.09253155077997,6002785
2015-03-19,96.88707733154297,97.56003199932908,96.28081238811744,96.82038760718237,4057016
2015-03-20,98.74832153320312,98.82107837167736,97.21447694031801,97.57823210349437,9420694
2015-03-23,99.80929565429688,100.24580767971503,98.65738811418797,98.6816468459324,6202885
2015-03-24,98.82106018066406,99.96690034542087,98.7604375567602,99.90626804512051,4546021
2015-03-25,96.51725769042969,98.86956070146366,96.51725769042969,98.86956070146366,5678629
2015-03-26,97.35997009277344,97.7601084688016,96.34144220240903,96.55970301711427,4598216
2015-03-27,97.24481201171875,97.54794459879594,96.53548349971017,97.48125484905493,3637883
